id,name,inn,region,period,revenue,net_profit,ebit
11709209,"ООО ""ГРАНД""",9728050035,МОСКВА,2022,0.0,0.0,0.0
11709225,"ООО ""АРТ-КОНСТРУКЦИИ""",7743369584,МОСКВА,2022,340.0,-46.0,-46.0
11709459,"ООО ""АЛЬФА-КРОНОС""",6320061187,САМАРСКАЯ,2021,5174.0,20.0,23.0
11709530,"ООО ""СТРОЙТЕХДОМ""",9701188822,МОСКВА,2021,8905.0,0.0,0.0
11709681,"ООО ""СИМАНТИС""",9704098782,МОСКВА,2021,511.0,6.0,8.0
2716694,"АО ""АВАНГАРД-ИНВЕСТ""",7718200320,МОСКВА,2021,683.0,152.0,114.0
2680610,"ООО ""САХАЛИН-СТРОЙ""",6501197084,САХАЛИНСКАЯ,2022,0.0,-9.0,-9.0
2680610,"ООО ""САХАЛИН-СТРОЙ""",6501197084,САХАЛИНСКАЯ,2021,0.0,-1.0,-1.0
2682828,"ООО ""АЛЬФА""",4826063474,ЛИПЕЦКАЯ,2021,0.0,0.0,0.0
2725840,"ООО ""АЛЬЯНС ПРОФИ""",5905271616,ПЕРМСКИЙ,2023,0.0,0.0,0.0
2725840,"ООО ""АЛЬЯНС ПРОФИ""",5905271616,ПЕРМСКИЙ,2022,0.0,0.0,0.0
2725840,"ООО ""АЛЬЯНС ПРОФИ""",5905271616,ПЕРМСКИЙ,2021,48081.0,-1751.0,-2220.0
2725867,"ООО ""ДОРСЕРВИС""",5905271581,ПЕРМСКИЙ,2021,0.0,0.0,0.0
2281141,"ООО ""КРЕДО""",5310000105,НОВГОРОДСКАЯ,2021,0.0,0.0,0.0
2295725,"ООО ""ЭНЕРГО""",5402466672,НОВОСИБИРСКАЯ,2022,520.0,6.0,6.0
2295725,"ООО ""ЭНЕРГО""",5402466672,НОВОСИБИРСКАЯ,2021,754.0,0.0,0.0
2381572,"ООО ""ЦЕНТР""",7705626777,МОСКВА,2022,91.0,4.0,4.0
2381572,"ООО ""ЦЕНТР""",7705626777,МОСКВА,2021,328.0,8.0,6.0
2363119,"ООО ""СОЮЗСТРОЙ""",8602166583,Ханты-Мансийский Автономный округ - Югра,2022,0.0,0.0,0.0
2363119,"ООО ""СОЮЗСТРОЙ""",8602166583,Ханты-Мансийский Автономный округ - Югра,2021,0.0,0.0,0.0
2347033,"ООО ""ДЕКОР-ИНВЕСТ""",7814509079,САНКТ-ПЕТЕРБУРГ,2021,0.0,0.0,0.0
2351038,"ООО ""ИТН""",5445121810,НОВОСИБИРСКАЯ,2021,0.0,0.0,0.0
2258787,"ООО  ""ИНСЕКО ГРУПП""",5262268195,НИЖЕГОРОДСКАЯ,2022,148640.0,34841.0,25329.0
2258787,"ООО  ""ИНСЕКО ГРУПП""",5262268195,НИЖЕГОРОДСКАЯ,2021,316752.0,62715.0,46840.0
2405173,"ООО ""ХАРОН""",2002003018,ЧЕЧЕНСКАЯ,2021,0.0,0.0,0.0
2342785,"ООО ""ИНЖКОМГРУПП""",7724664760,МОСКВА,2022,13020.0,0.0,0.0
2379185,"ООО ""ТЕХНОСТРОЙИНВЕСТ""",7718233364,МОСКВА,2021,0.0,0.0,0.0
2380099,"ООО ""СТРОЙЭЛЕКТРО""",7840422988,САНКТ-ПЕТЕРБУРГ,2021,12235.0,13.0,31.0
2929813,"ООО ""КОМПАНИЯ МАКСИМ""",323354550,БУРЯТИЯ,2021,0.0,0.0,0.0
2933761,"ООО ""ЕВРОСАМСОН""",5024096558,МОСКОВСКАЯ,2021,0.0,0.0,0.0
2958533,"ООО ""ЭКО-СИНТЕЗ УРАЛ""",6659216034,СВЕРДЛОВСКАЯ,2021,0.0,0.0,0.0
2926196,"ООО ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ""",7705934517,МОСКВА,2022,11394.0,38.0,28.0
2926196,"ООО ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ""",7705934517,МОСКВА,2021,578.0,10.0,7.0
9920021,"ООО ""АСП""",2304070525,КРАСНОДАРСКИЙ,2024,0.0,-4887.0,-4887.0
9920021,"ООО ""АСП""",2304070525,КРАСНОДАРСКИЙ,2023,591120.0,31010.0,23205.0
9920021,"ООО ""АСП""",2304070525,КРАСНОДАРСКИЙ,2022,359975.0,32609.0,25046.0
9920021,"ООО ""АСП""",2304070525,КРАСНОДАРСКИЙ,2021,41417.0,-2974.0,-2974.0
2828854,"ООО ""ТРИОЛЬ""",2130079372,ЧУВАШСКАЯ РЕСПУБЛИКА -,2024,0.0,0.0,0.0
2828854,"ООО ""ТРИОЛЬ""",2130079372,ЧУВАШСКАЯ РЕСПУБЛИКА -,2023,0.0,0.0,0.0
2828854,"ООО ""ТРИОЛЬ""",2130079372,ЧУВАШСКАЯ РЕСПУБЛИКА -,2022,0.0,0.0,0.0
2828854,"ООО ""ТРИОЛЬ""",2130079372,ЧУВАШСКАЯ РЕСПУБЛИКА -,2021,0.0,0.0,0.0
11596409,"ООО ""ПОЛИСТРОЙ""",9724048797,МОСКВА,2024,30698.0,190.0,142.0
11596409,"ООО ""ПОЛИСТРОЙ""",9724048797,МОСКВА,2023,15999.0,19.0,19.0
11596409,"ООО ""ПОЛИСТРОЙ""",9724048797,МОСКВА,2022,0.0,0.0,0.0
11596409,"ООО ""ПОЛИСТРОЙ""",9724048797,МОСКВА,2021,0.0,0.0,0.0
11529087,"ООО ""СК ""ИЛЕРИ""",9104030454,КРЫМ,2024,0.0,0.0,0.0
11529087,"ООО ""СК ""ИЛЕРИ""",9104030454,КРЫМ,2023,34847.0,1188.0,1604.0
11529087,"ООО ""СК ""ИЛЕРИ""",9104030454,КРЫМ,2022,6053.0,514.0,644.0
11529087,"ООО ""СК ""ИЛЕРИ""",9104030454,КРЫМ,2021,0.0,-9.0,-9.0
11259791,"ООО ""МКМ-ГОСТ""",265049925,БАШКОРТОСТАН,2024,50460.0,1430.0,1787.0
11259791,"ООО ""МКМ-ГОСТ""",265049925,БАШКОРТОСТАН,2023,78692.0,5828.0,7291.0
11259791,"ООО ""МКМ-ГОСТ""",265049925,БАШКОРТОСТАН,2022,11149.0,235.0,298.0
11259791,"ООО ""МКМ-ГОСТ""",265049925,БАШКОРТОСТАН,2021,0.0,0.0,0.0
11700487,"ООО ""АТЛАНТА""",5257204990,НИЖЕГОРОДСКАЯ,2024,8633.0,-691.0,-674.0
11700487,"ООО ""АТЛАНТА""",5257204990,НИЖЕГОРОДСКАЯ,2023,10374.0,97.0,129.0
11700487,"ООО ""АТЛАНТА""",5257204990,НИЖЕГОРОДСКАЯ,2022,4283.0,50.0,80.0
11700487,"ООО ""АТЛАНТА""",5257204990,НИЖЕГОРОДСКАЯ,2021,0.0,0.0,0.0
11770604,"ООО ""МИКО""",9703071210,МОСКВА,2024,289012.0,12612.0,15765.0
11770604,"ООО ""МИКО""",9703071210,МОСКВА,2023,201100.0,183.0,208.0
11770604,"ООО ""МИКО""",9703071210,МОСКВА,2022,0.0,0.0,0.0
9726091,"ООО  ""ИЗУМРУД""",6311164884,САМАРСКАЯ,2024,0.0,0.0,0.0
9726091,"ООО  ""ИЗУМРУД""",6311164884,САМАРСКАЯ,2023,0.0,0.0,0.0
9726091,"ООО  ""ИЗУМРУД""",6311164884,САМАРСКАЯ,2022,0.0,0.0,0.0
9726091,"ООО  ""ИЗУМРУД""",6311164884,САМАРСКАЯ,2021,0.0,0.0,0.0
12060072,"ООО ""ЭЗА""",1500007711,ЛЕНИНГРАДСКАЯ,2024,0.0,0.0,0.0
12060072,"ООО ""ЭЗА""",1500007711,ЛЕНИНГРАДСКАЯ,2023,352.0,17.0,20.0
10640476,"ООО ""ОСНОВАНИЕ""",3702197466,ИВАНОВСКАЯ,2024,1162.0,-631.0,-656.0
10640476,"ООО ""ОСНОВАНИЕ""",3702197466,ИВАНОВСКАЯ,2023,6940.0,556.0,278.0
10640476,"ООО ""ОСНОВАНИЕ""",3702197466,ИВАНОВСКАЯ,2022,3395.0,500.0,296.0
10640476,"ООО ""ОСНОВАНИЕ""",3702197466,ИВАНОВСКАЯ,2021,4067.0,281.0,37.0
11247994,"ООО ""СТРОЙТРАНСДАР""",3525453790,ВОЛОГОДСКАЯ,2024,0.0,-272.0,-260.0
11247994,"ООО ""СТРОЙТРАНСДАР""",3525453790,ВОЛОГОДСКАЯ,2023,0.0,0.0,0.0
11247994,"ООО ""СТРОЙТРАНСДАР""",3525453790,ВОЛОГОДСКАЯ,2022,71.0,37.0,177.0
11247994,"ООО ""СТРОЙТРАНСДАР""",3525453790,ВОЛОГОДСКАЯ,2021,1304.0,-260.0,-202.0
12054726,"ООО ""НОВАЯ ВЫСОТА""",7730294564,МОСКВА,2024,0.0,0.0,0.0
12054726,"ООО ""НОВАЯ ВЫСОТА""",7730294564,МОСКВА,2023,18415.0,213.0,375.0
12054726,"ООО ""НОВАЯ ВЫСОТА""",7730294564,МОСКВА,2022,0.0,0.0,0.0
3903561,"ООО ""ТЕПЛОКОМПЛЕКТ""",5009049867,МОСКВА,2024,367350.0,-85145.0,-85080.0
3903561,"ООО ""ТЕПЛОКОМПЛЕКТ""",5009049867,МОСКВА,2023,54160.0,0.0,0.0
3903561,"ООО ""ТЕПЛОКОМПЛЕКТ""",5009049867,МОСКВА,2022,0.0,0.0,0.0
3903561,"ООО ""ТЕПЛОКОМПЛЕКТ""",5009049867,МОСКВА,2021,0.0,-181.0,-181.0
12400154,"ООО ""ДОМСТРОЙ ПОВОЛЖЬЕ""",2312325262,КРАСНОДАРСКИЙ,2024,0.0,-2.0,-2.0
1996665,"ООО ""ССК""",4713000924,ЛЕНИНГРАДСКАЯ,2024,0.0,-48.0,-48.0
1996665,"ООО ""ССК""",4713000924,ЛЕНИНГРАДСКАЯ,2023,0.0,-106.0,-106.0
1996665,"ООО ""ССК""",4713000924,ЛЕНИНГРАДСКАЯ,2022,0.0,-64.0,-64.0
1996665,"ООО ""ССК""",4713000924,ЛЕНИНГРАДСКАЯ,2021,455.0,21.0,21.0
3660512,"ООО ""СТРОЙ ГАРАНТ""",2364005619,КРАСНОДАРСКИЙ,2024,0.0,0.0,0.0
3660512,"ООО ""СТРОЙ ГАРАНТ""",2364005619,КРАСНОДАРСКИЙ,2023,0.0,0.0,0.0
3660512,"ООО ""СТРОЙ ГАРАНТ""",2364005619,КРАСНОДАРСКИЙ,2022,0.0,0.0,0.0
3660512,"ООО ""СТРОЙ ГАРАНТ""",2364005619,КРАСНОДАРСКИЙ,2021,0.0,0.0,0.0
11220502,"ООО ""КАПИТАЛИНВЕСТ""",1660339810,ТАТАРСТАН,2024,5639.0,-19891.0,-18321.0
11220502,"ООО ""КАПИТАЛИНВЕСТ""",1660339810,ТАТАРСТАН,2023,12126.0,-28001.0,-29145.0
11220502,"ООО ""КАПИТАЛИНВЕСТ""",1660339810,ТАТАРСТАН,2022,38973.0,1449.0,1069.0
11220502,"ООО ""КАПИТАЛИНВЕСТ""",1660339810,ТАТАРСТАН,2021,29995.0,4095.0,3778.0
11080993,"ООО ""БИЛДИКС""",5049024587,МОСКОВСКАЯ,2024,10151.0,444.0,333.0
11080993,"ООО ""БИЛДИКС""",5049024587,МОСКОВСКАЯ,2023,0.0,0.0,0.0
11080993,"ООО ""БИЛДИКС""",5049024587,МОСКОВСКАЯ,2022,1200.0,2.0,0.0
12419574,"ООО ""ПКР""",5074087541,МОСКОВСКАЯ,2024,319.0,-10133.0,-10133.0
12448736,"ООО ""САД СТРОЙ""",4253056386,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2024,2435.0,11.0,11.0
11543904,"ООО ""ДЕЛЬТА""",7839138059,САНКТ-ПЕТЕРБУРГ,2021,5376.0,14.0,17.0
11543975,"ООО ""ДРИАДА""",7707450021,МОСКВА,2021,12471.0,48.0,48.0
11544456,"ООО ""ВМ-РЕМСТРОЙ""",2373019544,КРАСНОДАРСКИЙ,2023,0.0,0.0,0.0
11544456,"ООО ""ВМ-РЕМСТРОЙ""",2373019544,КРАСНОДАРСКИЙ,2021,372.0,117.0,244.0
11544948,"ООО ""ЛЕО-СТРОЙ""",7801696350,САНКТ-ПЕТЕРБУРГ,2021,0.0,0.0,0.0
11544955,"ООО ""М-ИНВЕСТ""",6324118317,САМАРСКАЯ,2022,0.0,0.0,0.0
11544955,"ООО ""М-ИНВЕСТ""",6324118317,САМАРСКАЯ,2021,0.0,-85.0,-85.0
11585250,"ООО ""БОРТ-ИК""",9703034200,МОСКВА,2021,0.0,0.0,0.0
11585437,"ООО ""СПЕКТР""",5256195608,НИЖЕГОРОДСКАЯ,2021,23014.0,11.0,9.0
11585508,"ООО ""ПРЕСТИЖ""",2312300814,КРАСНОДАРСКИЙ,2021,13694.0,3.0,3.0
11586194,"ГСК ""АЛУПКА""",9103096847,КРЫМ,2023,0.0,-8.0,-8.0
11586194,"ГСК ""АЛУПКА""",9103096847,КРЫМ,2022,0.0,54.0,54.0
11586854,"ООО ""АТЛАНТ-ВДК""",2540260960,ПРИМОРСКИЙ,2021,0.0,0.0,0.0
11586963,"ООО ""ЧЕРКЕС-ГРУПП""",7734442735,МОСКВА,2024,0.0,0.0,0.0
11592502,"ООО ""АИДНЕДВИЖИМОСТЬ""",9706016070,МОСКВА,2023,0.0,0.0,0.0
11592502,"ООО ""АИДНЕДВИЖИМОСТЬ""",9706016070,МОСКВА,2022,0.0,0.0,0.0
11592502,"ООО ""АИДНЕДВИЖИМОСТЬ""",9706016070,МОСКВА,2021,0.0,0.0,0.0
11592737,"ООО ""КОМПЛЕКТ-СТРОЙ""",9704065836,МОСКВА,2021,7564.0,40.0,30.0
11593052,"ООО ""СТРОЙГРАД48""",4826148262,ЛИПЕЦКАЯ,2021,3806.0,89.0,67.0
11593816,"ООО ""СК РУНА""",9102273885,КРЫМ,2021,10287.0,-1676.0,-1676.0
11593898,"ООО ""ПСК ""ЧЕБСТР""",9721129952,МОСКВА,2021,0.0,0.0,0.0
11593980,"ООО ""ПОЛЕМИСТ""",6319253335,САМАРСКАЯ,2021,0.0,0.0,0.0
11594278,"ООО ""ЛИДЕРСТРОЙ""",4826148304,ЛИПЕЦКАЯ,2021,3499.0,78.0,58.0
11608540,"ООО ""ТГ""",9725052595,МОСКВА,2021,884.0,35.0,117.0
5532451,"ООО ""ЭКОСВЕТ-ДОН""",6140025768,РОСТОВСКАЯ,2022,36282.0,3339.0,4174.0
5532451,"ООО ""ЭКОСВЕТ-ДОН""",6140025768,РОСТОВСКАЯ,2021,38628.0,892.0,1130.0
12538574,"ООО ""ВИСТЕЙН""",7810965320,САНКТ-ПЕТЕРБУРГ,2024,0.0,-219.0,-219.0
12148209,"ООО ""РЕЕЛ-ТОРГ24""",6685209957,СВЕРДЛОВСКАЯ,2023,0.0,0.0,0.0
11071777,"ООО ""АФИНА""",6671097055,СВЕРДЛОВСКАЯ,2024,0.0,0.0,0.0
11071777,"ООО ""АФИНА""",6671097055,СВЕРДЛОВСКАЯ,2023,0.0,0.0,0.0
11071777,"ООО ""АФИНА""",6671097055,СВЕРДЛОВСКАЯ,2021,0.0,-39.0,-39.0
8013107,"ООО ""СТРОЙЭКОТОРГ-М""",2014008490,ЧЕЧЕНСКАЯ,2024,86330.0,313.0,235.0
8013107,"ООО ""СТРОЙЭКОТОРГ-М""",2014008490,ЧЕЧЕНСКАЯ,2023,118085.0,207.0,155.0
8013107,"ООО ""СТРОЙЭКОТОРГ-М""",2014008490,ЧЕЧЕНСКАЯ,2022,126938.0,4.0,3.0
8013107,"ООО ""СТРОЙЭКОТОРГ-М""",2014008490,ЧЕЧЕНСКАЯ,2021,45995.0,31.0,23.0
12467027,"ООО ""АВИДИС""",274987798,БАШКОРТОСТАН,2024,151697.0,29.0,37.0
3166455,"ООО ""СКС-ПВХ""",1901097127,ХАКАСИЯ,2021,864.0,-5228.0,-5219.0
10231205,"ООО ""ЛИДЕРСТРОЙСНАБ""",1660294013,ТАТАРСТАН,2024,20079.0,283.0,1357.0
10231205,"ООО ""ЛИДЕРСТРОЙСНАБ""",1660294013,ТАТАРСТАН,2023,59287.0,332.0,424.0
10231205,"ООО ""ЛИДЕРСТРОЙСНАБ""",1660294013,ТАТАРСТАН,2022,53907.0,1019.0,1135.0
10231205,"ООО ""ЛИДЕРСТРОЙСНАБ""",1660294013,ТАТАРСТАН,2021,25233.0,494.0,617.0
478174,"ООО ""ФОРТ""",3808170665,ИРКУТСКАЯ,2022,0.0,-1.0,-1.0
478174,"ООО ""ФОРТ""",3808170665,ИРКУТСКАЯ,2021,1336.0,170.0,186.0
11855479,"ООО ""СПЕЦСТРОЙ-МСК""",9701206863,МОСКВА,2024,139276.0,6182.0,6182.0
11855479,"ООО ""СПЕЦСТРОЙ-МСК""",9701206863,МОСКВА,2023,5787.0,284.0,213.0
11855479,"ООО ""СПЕЦСТРОЙ-МСК""",9701206863,МОСКВА,2022,7583.0,541.0,406.0
11953383,"ООО ""КЕДР""",7743393361,МОСКВА,2023,33110.0,10.0,7.0
9832305,"ООО ""САРМАТ""",265043458,БАШКОРТОСТАН,2022,4566.0,7.0,5.0
9832305,"ООО ""САРМАТ""",265043458,БАШКОРТОСТАН,2021,14239.0,56.0,42.0
10952290,"ООО ""ЗИС""",9102253254,КРЫМ,2024,1667.0,-6560.0,-6560.0
10952290,"ООО ""ЗИС""",9102253254,КРЫМ,2023,0.0,-10.0,-10.0
10952290,"ООО ""ЗИС""",9102253254,КРЫМ,2022,667.0,-596.0,-596.0
10952290,"ООО ""ЗИС""",9102253254,КРЫМ,2021,5489.0,1269.0,1588.0
9785378,"ООО ""ИНДИ ХАУС""",3906989950,КАЛИНИНГРАДСКАЯ,2024,1121.0,-356.0,-356.0
9785378,"ООО ""ИНДИ ХАУС""",3906989950,КАЛИНИНГРАДСКАЯ,2023,0.0,-42.0,-42.0
9785378,"ООО ""ИНДИ ХАУС""",3906989950,КАЛИНИНГРАДСКАЯ,2022,1133.0,8.0,8.0
9785378,"ООО ""ИНДИ ХАУС""",3906989950,КАЛИНИНГРАДСКАЯ,2021,714.0,156.0,228.0
11326783,"ООО ""ТК ПИРОС""",7810795319,САНКТ-ПЕТЕРБУРГ,2023,14918.0,460.0,598.0
11326783,"ООО ""ТК ПИРОС""",7810795319,САНКТ-ПЕТЕРБУРГ,2022,16624.0,-296.0,-141.0
11326783,"ООО ""ТК ПИРОС""",7810795319,САНКТ-ПЕТЕРБУРГ,2021,32995.0,917.0,1303.0
11148891,"ООО ""РУСИЧ - ДОМОДЕДОВО""",9715364690,МОСКВА,2024,0.0,2.0,4.0
11148891,"ООО ""РУСИЧ - ДОМОДЕДОВО""",9715364690,МОСКВА,2023,0.0,-4278.0,-1739.0
11148891,"ООО ""РУСИЧ - ДОМОДЕДОВО""",9715364690,МОСКВА,2022,0.0,-9406.0,13012.0
11148891,"ООО ""РУСИЧ - ДОМОДЕДОВО""",9715364690,МОСКВА,2021,0.0,753.0,6574.0
8020126,"ООО ""МЕДВЕЖКА""",6511005458,САХАЛИНСКАЯ,2022,0.0,0.0,0.0
8020126,"ООО ""МЕДВЕЖКА""",6511005458,САХАЛИНСКАЯ,2021,0.0,-610.0,-610.0
10963193,"ООО ""РУСАЛИМ""",726022011,КАБАРДИНО-БАЛКАРСКАЯ,2024,191.0,145.0,137.0
10963193,"ООО ""РУСАЛИМ""",726022011,КАБАРДИНО-БАЛКАРСКАЯ,2023,239.0,143.0,143.0
10963193,"ООО ""РУСАЛИМ""",726022011,КАБАРДИНО-БАЛКАРСКАЯ,2022,4210.0,1626.0,1626.0
10963193,"ООО ""РУСАЛИМ""",726022011,КАБАРДИНО-БАЛКАРСКАЯ,2021,2349.0,237.0,237.0
9565593,"ООО ""РСК""",6950044889,ТВЕРСКАЯ,2023,0.0,0.0,0.0
9565593,"ООО ""РСК""",6950044889,ТВЕРСКАЯ,2022,0.0,0.0,0.0
9565593,"ООО ""РСК""",6950044889,ТВЕРСКАЯ,2021,0.0,0.0,0.0
9841994,"ООО ""ТТСК ВЕКТОР""",2508127385,ПРИМОРСКИЙ,2022,0.0,-140.0,-140.0
9841994,"ООО ""ТТСК ВЕКТОР""",2508127385,ПРИМОРСКИЙ,2021,0.0,-1350.0,-1350.0
2090891,"ООО ""ЛИДЕР-СТРОЙ""",5040113419,МОСКОВСКАЯ,2021,70998.0,89.0,67.0
2148110,"ООО ""УНИСТРОЙ""",269030467,БАШКОРТОСТАН,2023,0.0,-124.0,-124.0
2148110,"ООО ""УНИСТРОЙ""",269030467,БАШКОРТОСТАН,2022,1142.0,-21.0,-20.0
2148110,"ООО ""УНИСТРОЙ""",269030467,БАШКОРТОСТАН,2021,0.0,-55.0,-55.0
2151554,"ООО ПК ""РУССКИЙ МИР""",3444152900,ВОЛГОГРАДСКАЯ,2022,0.0,0.0,0.0
2151554,"ООО ПК ""РУССКИЙ МИР""",3444152900,ВОЛГОГРАДСКАЯ,2021,0.0,0.0,0.0
2138195,"ООО ""МОНОЛИТСТРОЙ""",7805561107,САНКТ-ПЕТЕРБУРГ,2021,26323.0,822.0,1156.0
2106913,"ООО  ""ДЕВЕЛОПМЕНТ - СЗ""",5902885209,ПЕРМСКИЙ,2023,2464.0,593.0,682.0
2106913,"ООО  ""ДЕВЕЛОПМЕНТ - СЗ""",5902885209,ПЕРМСКИЙ,2022,2556.0,56.0,45.0
2106913,"ООО  ""ДЕВЕЛОПМЕНТ - СЗ""",5902885209,ПЕРМСКИЙ,2021,2600.0,93.0,99.0
2039056,"ООО ""СК-СТРАТЕГИЯ""",7707777122,МОСКВА,2021,3152.0,-265.0,-233.0
2005072,"ООО ""ИСК ""ИНТЕР-СТРОЙ""",7814388346,САНКТ-ПЕТЕРБУРГ,2022,0.0,0.0,0.0
2005072,"ООО ""ИСК ""ИНТЕР-СТРОЙ""",7814388346,САНКТ-ПЕТЕРБУРГ,2021,36390.0,-9198.0,-8280.0
2047048,"ООО  ""ФОРТУНА""",7603025960,ЯРОСЛАВСКАЯ,2021,0.0,0.0,0.0
1982209,"ООО ""ГАРАНТ СИСТЕМ""",3255506335,МОСКВА,2022,0.0,0.0,0.0
1982209,"ООО ""ГАРАНТ СИСТЕМ""",3255506335,МОСКВА,2021,120223.0,276.0,512.0
2026513,"ООО ""МОДУЛЬАРТ""",7103505172,МОСКВА,2024,16519.0,18.0,13.0
2026513,"ООО ""МОДУЛЬАРТ""",7103505172,МОСКВА,2023,97125.0,6033.0,4525.0
2026513,"ООО ""МОДУЛЬАРТ""",7103505172,МОСКВА,2021,0.0,0.0,0.0
2077347,"ООО ""ФОНЕКАРД""",7723824690,МОСКВА,2023,9809.0,173.0,246.0
2077347,"ООО ""ФОНЕКАРД""",7723824690,МОСКВА,2022,15137.0,-299.0,-283.0
2077347,"ООО ""ФОНЕКАРД""",7723824690,МОСКВА,2021,22214.0,324.0,507.0
2308754,"ООО ""РЕСУРСЫ ПАРТНЕРОВ""",7743533227,МОСКВА,2022,34184.0,802.0,1003.0
2308754,"ООО ""РЕСУРСЫ ПАРТНЕРОВ""",7743533227,МОСКВА,2021,5350.0,250.0,312.0
12338231,"ООО ""НИЦ ""ЭКСПЕРТ""",7814831945,САНКТ-ПЕТЕРБУРГ,2024,0.0,0.0,0.0
12338231,"ООО ""НИЦ ""ЭКСПЕРТ""",7814831945,САНКТ-ПЕТЕРБУРГ,2023,0.0,0.0,0.0
12339400,"ООО ""НТЦ ""ЭКСПЕРТ""",7814831984,САНКТ-ПЕТЕРБУРГ,2024,0.0,0.0,0.0
12339400,"ООО ""НТЦ ""ЭКСПЕРТ""",7814831984,САНКТ-ПЕТЕРБУРГ,2023,0.0,0.0,0.0
12080194,"ООО ""СТРОЙ-ПЛЮС""",700007805,КАБАРДИНО-БАЛКАРСКАЯ,2023,0.0,0.0,0.0
12083002,"ООО ""СТРОЙЭКСПЕРТ+""",7300014769,УЛЬЯНОВСКАЯ,2023,0.0,0.0,0.0
12083561,"ООО ""ЛОС АЛУШТОС""",9103101053,КРЫМ,2024,312.0,0.0,0.0
12083561,"ООО ""ЛОС АЛУШТОС""",9103101053,КРЫМ,2023,1757.0,68.0,85.0
12083743,"ООО ""ТЕПЛОДОМ""",2015009803,ЧЕЧЕНСКАЯ,2023,0.0,0.0,0.0
12083932,"ООО ""ИГЛЕКТ""",9725111635,МОСКВА,2023,0.0,-52252.0,-50971.0
12085278,"ООО ""ГРАД""",1686023603,ТАТАРСТАН,2023,1687.0,12.0,15.0
6615858,"ООО ""ИМО""",7716571199,САНКТ-ПЕТЕРБУРГ,2022,0.0,0.0,0.0
6615858,"ООО ""ИМО""",7716571199,САНКТ-ПЕТЕРБУРГ,2021,0.0,0.0,0.0
6289516,"ООО ""АВАНГАРД-СТРОЙСЕРВИС""",6432011233,САРАТОВСКАЯ,2023,0.0,0.0,0.0
6289516,"ООО ""АВАНГАРД-СТРОЙСЕРВИС""",6432011233,САРАТОВСКАЯ,2022,0.0,0.0,0.0
6289516,"ООО ""АВАНГАРД-СТРОЙСЕРВИС""",6432011233,САРАТОВСКАЯ,2021,0.0,0.0,0.0
9836440,"ЖСК ""КЕРЕПЕТЬ-М""",7017405784,ТОМСКАЯ,2023,0.0,0.0,0.0
9836440,"ЖСК ""КЕРЕПЕТЬ-М""",7017405784,ТОМСКАЯ,2022,0.0,0.0,0.0
9836440,"ЖСК ""КЕРЕПЕТЬ-М""",7017405784,ТОМСКАЯ,2021,0.0,0.0,0.0
7815600,"ООО ""СЗ""ТГ СТРОЙ""",3906291040,КАЛИНИНГРАДСКАЯ,2023,0.0,-184.0,-184.0
7815600,"ООО ""СЗ""ТГ СТРОЙ""",3906291040,КАЛИНИНГРАДСКАЯ,2022,0.0,183.0,183.0
7815600,"ООО ""СЗ""ТГ СТРОЙ""",3906291040,КАЛИНИНГРАДСКАЯ,2021,0.0,0.0,0.0
9113097,"ООО СК ""КОНТИНЕНТ""",6671006315,СВЕРДЛОВСКАЯ,2022,0.0,-360.0,-360.0
7762317,"ООО ""МОНОЛИТ-42""",4205260751,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2024,0.0,-108.0,-108.0
7762317,"ООО ""МОНОЛИТ-42""",4205260751,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2023,73438.0,-591.0,-591.0
7762317,"ООО ""МОНОЛИТ-42""",4205260751,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2022,167585.0,292.0,292.0
7762317,"ООО ""МОНОЛИТ-42""",4205260751,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2021,140283.0,64.0,64.0
5744094,"ООО ""СУ-4""",4210000406,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2024,0.0,-12.0,-12.0
5744094,"ООО ""СУ-4""",4210000406,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2023,2183.0,-7939.0,-7950.0
5744094,"ООО ""СУ-4""",4210000406,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2022,3913.0,-592.0,-600.0
5744094,"ООО ""СУ-4""",4210000406,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,2021,29016.0,-270.0,-280.0
8061437,"ООО ""ОРАНЖЕВЫЙ ДОМ""",7804515242,САНКТ-ПЕТЕРБУРГ,2022,22727.0,11.0,8.0
8061437,"ООО ""ОРАНЖЕВЫЙ ДОМ""",7804515242,САНКТ-ПЕТЕРБУРГ,2021,140.0,101.0,101.0
9254181,"ООО ""СТРОЙКОНСАЛТИНГ""",8911007943,ЯМАЛО-НЕНЕЦКИЙ,2022,6061.0,-12132.0,-11974.0
9254181,"ООО ""СТРОЙКОНСАЛТИНГ""",8911007943,ЯМАЛО-НЕНЕЦКИЙ,2021,12648.0,2502.0,2629.0
